__time,/record/cur_comp.0,/record/cur_comp.1,/record/cur_comp.2,/record/cur_comp.3,/record/cur_comp.4,/record/cur_comp.5,/record/cur_fb.0,/record/cur_fb.1,/record/cur_fb.2,/record/cur_fb.3,/record/cur_fb.4,/record/cur_fb.5,/record/cur_fric.0,/record/cur_fric.1,/record/cur_fric.2,/record/cur_fric.3,/record/cur_fric.4,/record/cur_fric.5,/record/cur_null.0,/record/cur_null.1,/record/cur_null.2,/record/cur_null.3,/record/cur_null.4,/record/cur_null.5,/record/pos_q.0,/record/pos_q.1,/record/pos_q.2,/record/pos_q.3,/record/pos_q.4,/record/pos_q.5,/record/pos_t.0,/record/pos_t.1,/record/pos_t.2,/record/pos_x.0,/record/pos_x.1,/record/pos_x.2
1704447621.25031,0.044438779,-0.021961553,-0.014824355,0.060502023,0.108518985,0,-0.185584888,2.244711399,-3.596788168,-0.449017495,0.310809404,0.052111421,-0.114411327,0.477030164,-0.365931617,0.190379395,0.305566964,0.320466659,0.173289704,0.003067817,-0.016283068,0.071228307,0.107333543,0.000035443,0.083541765,-0.328909449,1.713461334,-1.370688,-1.087391044,-0.000181095,0.314578383,0.000600311,0.122140351,0.309323996,0.005902848,0.129972635
1704447621.26164,0.018567519,-0.021938832,-0.013707031,0.023644012,0.110470285,0,-0.109944217,2.244357347,-3.539546013,-0.415339381,0.282217205,0.041498043,-0.122901448,0.454801579,-0.347101099,0.190584122,0.302579884,0.306558885,0.152329268,0.001725764,-0.016111498,0.034647652,0.10943189,0.000016664,0.080124131,-0.328934483,1.713386233,-1.370344453,-1.087294637,-0.000170442,0.314578383,0.000600311,0.122140351,0.309384937,0.004928705,0.129978366
1704447621.27342,0.007816166,-0.023433022,-0.00572626,0.009005385,0.104398013,0,-0.155378073,2.129262686,-3.642825127,-0.667575002,0.276287615,0.05783445,-0.147379626,0.449830014,-0.345223533,0.161806197,0.290278655,0.299975539,0.121885733,0.000939649,-0.006236775,0.01863708,0.103168377,0.000077321,0.07821571,-0.328923298,1.713344687,-1.370340192,-1.08737613,-0.000196009,0.314578383,0.000600311,0.122140351,0.309389343,0.004340903,0.129990775
1704447621.28567,-0.005356937,-0.022729197,-0.008991207,-0.010102812,0.10923041,0,-0.163782865,2.204186678,-3.573714256,-0.477782339,0.276467353,0.057547431,-0.077418593,0.441997978,-0.341133888,-0.150548697,0.292746289,0.295027084,0.103161556,0.000464222,-0.009469719,-0.000955496,0.108059837,0.000043729,0.076796511,-0.328925961,1.713354275,-1.37043287,-1.087368673,-0.000184823,0.314578383,0.000600311,0.122140351,0.309395327,0.003879539,0.12998868
1704447621.29743,-0.00633295,-0.022496559,-0.009650575,-0.011545147,0.109571982,0,-0.105014205,2.100481272,-3.585246563,-0.466169715,0.28251043,0.071182244,0.031088236,0.424832072,-0.335948426,-0.142003918,0.289132271,0.288472201,0.099886521,0.000526053,-0.009964344,-0.002555674,0.108397994,0.000077321,0.074698473,-0.32896218,1.713356405,-1.370691729,-1.087391044,-0.000188552,0.314578383,0.000600311,0.122140351,0.309397807,0.003168844,0.129979293
1704447621.30887,0.036713651,-0.022710706,-0.010560721,0.049844468,0.105363487,0,0.030990241,2.146550179,-3.55644989,-0.74316448,0.259027362,0.070009477,-0.11557567,0.429262401,-0.333384048,0.120641263,0.281877965,0.285877613,0.141046204,0.001449899,-0.010314578,0.058744934,0.104084121,0.000061261,0.07307714,-0.328927026,1.713329774,-1.370784407,-1.087372402,-0.000188552,0.314578383,0.000600311,0.122140351,0.309423447,0.002646185,0.129996801
1704447621.32009,-0.021707546,-0.02258873,-0.00916599,-0.03347225,0.111493036,0,-0.121940829,2.175361395,-3.567940712,-0.495041728,0.276766658,0.052111421,0.17238739,-0.424163764,-0.33118483,-0.057798828,0.288446956,0.283439924,0.095225724,-0.000067316,-0.010587387,-0.023718023,0.11043438,0.000090449,0.072132783,-0.328928624,1.713339361,-1.370340192,-1.087357488,-0.00019228,0.314578383,0.000600311,0.122140351,0.309416297,0.002458844,0.129990311
1704447621.33142,0.010541917,-0.022497693,-0.010630518,0.012461137,0.108667605,0,0.173503369,2.11824584,-3.550695181,-0.529467642,0.259027362,0.046396222,0.0124945,0.419210598,-0.329549335,0.164964289,0.284124206,0.281761293,0.119687499,0.000702224,-0.011136546,0.021666644,0.107499625,0.000064661,0.071105336,-0.328963245,1.713344687,-1.370573484,-1.0873985,-0.00019228,0.314578383,0.000600311,0.122140351,0.309407022,0.002085477,0.129980471
1704447621.34296,0.009743858,-0.022589174,-0.010165452,0.011360956,0.108354195,0,0.054290138,2.12362504,-3.631357193,-0.455207109,0.253208697,0.057547431,0.059647479,0.419537822,-0.327589963,0.163152251,0.283825404,0.280000188,0.118663359,0.000386253,-0.010739773,0.020557834,0.107203311,0.000100678,0.07005392,-0.328932885,1.713332437,-1.370510634,-1.087364945,-0.000199737,0.314578383,0.000600311,0.122140351,0.309424524,0.001775418,0.129991998
1704447621.35449,-0.014626139,-0.022621899,-0.009120184,-0.023353839,0.110454807,0,0.024415307,2.100607395,-3.57370019,-0.455534399,0.25921908,0.047454827,0.312059089,-0.419572305,-0.324403021,-0.1364645,0.285274285,0.280174955,0.08495533,-0.000299958,-0.009186573,-0.014894298,0.109295797,0.000064177,0.069647255,-0.328935548,1.713342024,-1.370318354,-1.087383587,-0.000199737,0.314578383,0.000600311,0.122140351,0.309412397,0.00169498,0.129987375
