__time,/record/cur_comp.0,/record/cur_comp.1,/record/cur_comp.2,/record/cur_comp.3,/record/cur_comp.4,/record/cur_comp.5,/record/cur_fb.0,/record/cur_fb.1,/record/cur_fb.2,/record/cur_fb.3,/record/cur_fb.4,/record/cur_fb.5,/record/cur_fric.0,/record/cur_fric.1,/record/cur_fric.2,/record/cur_fric.3,/record/cur_fric.4,/record/cur_fric.5,/record/cur_null.0,/record/cur_null.1,/record/cur_null.2,/record/cur_null.3,/record/cur_null.4,/record/cur_null.5,/record/pos_q.0,/record/pos_q.1,/record/pos_q.2,/record/pos_q.3,/record/pos_q.4,/record/pos_q.5,/record/pos_t.0,/record/pos_t.1,/record/pos_t.2,/record/pos_x.0,/record/pos_x.1,/record/pos_x.2
1702560366.321656,-0.355666036,-0.008021268,-0.405017186,-0.640051319,0.833783290,-0.000000000,-0.885894060,2.989643097,-4.253549576,-0.794904828,0.964413226,0.368483365,-0.895666036,0.059778182,-1.095017186,-0.330051319,1.233783290,-0.590000000,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,-1.347235671,-0.388011918,1.624418543,-1.341123184,-1.324116237,-0.012675582,0.038971080,-0.312209960,0.122047138,0.053094401,-0.269089173,0.135939642
1702560366.333157,-0.396869147,-0.000576406,-0.467634554,-0.703705833,0.918681786,0.000000000,-0.844399512,1.602466106,-4.172331810,-0.726557732,0.874891341,0.345284581,-0.936869147,-0.511482486,-1.079988146,-0.393705833,1.318681786,0.590000000,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,-1.354360692,-0.387583682,1.624211349,-1.329690233,-1.322914086,-0.012672386,0.038971080,-0.312209960,0.122047138,0.054150393,-0.269263612,0.136066755
1702560366.344404,-0.330956610,-0.002307663,-0.453965751,-0.578623784,0.895840929,0.000000000,-0.961885989,1.168340445,-4.264455318,-0.905709505,1.024602890,0.333824724,-0.870956610,-1.052307663,-1.143965751,-0.268623784,1.295840929,0.590000000,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,-1.362374144,-0.387626292,1.623758611,-1.315338991,-1.321744959,-0.012679843,0.038971080,-0.312209960,0.122047138,0.055716607,-0.269414235,0.136160912
1702560366.355341,-0.380005658,-0.007271401,-0.428419364,-0.655111926,0.880933156,0.000000000,-0.892727435,0.857456744,-4.270209312,-0.887145519,0.978306353,0.357211500,-0.920005658,-1.057271401,-1.118419364,-0.345111926,1.230845554,0.588856963,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,-1.369097028,-0.387828693,1.623329842,-1.304734283,-1.321833908,-0.012675582,0.042238339,-0.311784745,0.122047138,0.056629230,-0.269387289,0.136279678
1702560366.367712,-0.302848711,-0.003163363,-0.460424777,-0.510115717,0.911000845,0.000000000,-0.801150322,0.795841694,-4.201356888,-0.829402030,0.949811637,0.351086527,-0.842848711,-1.053163363,-1.150424777,-0.200115717,1.261876780,0.590000000,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,-1.376039356,-0.387869173,1.622295471,-1.292979623,-1.321922858,-0.012668125,0.042238339,-0.311784745,0.122047138,0.057826426,-0.269593475,0.136587199
1702560366.379057,-0.420689805,-0.001517672,-0.448599657,-0.705343286,0.897516486,0.000000000,-0.991487324,0.874739945,-4.291974068,-0.797151387,0.990083456,0.322471082,-0.960689805,-1.051517672,-1.138599657,-0.395343286,1.297516486,0.590000000,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,-1.382477815,-0.388535496,1.621930618,-1.281061444,-1.321682108,-0.012657472,0.042238339,-0.311784745,0.122047138,0.059153482,-0.269585468,0.136626577
1702560366.391395,-0.345668941,-0.001176771,-0.436090353,-0.566511670,0.863617980,0.000000000,-0.849775076,0.796236932,-4.230867863,-0.809682369,0.949550092,0.362959653,-0.885668941,-1.051176771,-1.126090353,-0.256511670,1.263617980,0.590000000,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,-1.389133054,-0.389950699,1.620732728,-1.270217052,-1.321700750,-0.012668125,0.046587416,-0.311164614,0.122047138,0.060183334,-0.269830714,0.136627122
1702560366.402887,-0.358510358,-0.000690515,-0.447736458,-0.579286084,0.885577353,0.000000000,-0.767994165,0.814677358,-4.202499390,-0.592989922,0.880945742,0.357211500,-0.898510358,-1.050690515,-1.137736458,-0.269286084,1.274338895,-0.000145476,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,-1.397056491,-0.391877763,1.619469324,-1.259075984,-1.321734306,-0.012679843,0.046587416,-0.311164614,0.122047138,0.060940000,-0.270147730,0.136531194
1702560366.414078,-0.274159557,-0.010927519,-0.384828450,-0.436818139,0.809073403,-0.000000000,-1.053180933,0.713611364,-4.284559727,-0.823008776,0.978374064,0.305218488,-0.814159557,-1.060927519,-1.074828450,-0.126818139,1.194713220,-0.590000000,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,-1.402781755,-0.393169396,1.618673572,-1.252207159,-1.321749220,-0.012672386,0.046587416,-0.311164614,0.122047138,0.061177704,-0.270412605,0.136459929
1702560366.425576,-0.308184876,-0.002497526,-0.418665276,-0.479895228,0.835158708,0.000000000,-0.802637160,0.925369143,-4.235526085,-0.467411280,0.886398613,0.345476359,-0.848184876,-1.052497526,-1.108665276,-0.169895228,1.226047988,0.589126642,-0.040533756,-0.001737825,0.020852715,0.151408837,0.081534118,0.005061306,-1.411455138,-0.395109775,1.617470888,-1.239867669,-1.321807809,-0.012683038,0.049843310,-0.310659699,0.122047138,0.062030223,-0.270781278,0.136427130
